_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,time_stamp
5da97218b11b148f36a617f1,5da74701c2a44d9c0fc303cb,2,5,1,4,4,"{'chatty_score': 10.08, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 43.21, 'comfortibility_score': 0.0}",20,43.21,friendliness_score,4,04:40.6
5da9721ab11b148f36a617f2,5d9426a8a9cf770a818d70a7,3,1,3,3,2,"{'chatty_score': 41.63, 'safety_score': 0.33, 'punctuality_score': 2.33, 'friendliness_score': 53.31, 'comfortibility_score': 81.61}",25,81.61,comfortibility_score,5,04:42.4
5da9726ab11b148f36a61805,5d94261fa9cf770a818c8a3f,4,2,5,2,3,"{'chatty_score': 0.0, 'safety_score': 2.66, 'punctuality_score': 0.0, 'friendliness_score': 21.32, 'comfortibility_score': 31.979999999999997}",30,31.98,comfortibility_score,5,06:02.4
5da9726bb11b148f36a61806,5da74732c2a44d9c0fc3565e,5,5,4,2,3,"{'chatty_score': 4.66, 'safety_score': 2.66, 'punctuality_score': 0.0, 'friendliness_score': 31.65, 'comfortibility_score': 18.990000000000002}",25,31.65,friendliness_score,4,06:03.3
5da9726cb11b148f36a61807,5d942614a9cf770a818c7731,2,3,4,2,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 35.0, 'friendliness_score': 0.0, 'comfortibility_score': 9.0}",10,35,punctuality_score,3,06:04.1
5da9726cb11b148f36a61808,5d9426aca9cf770a818d7868,2,2,1,5,3,"{'chatty_score': 26.32, 'safety_score': 2.66, 'punctuality_score': 7.33, 'friendliness_score': 12.66, 'comfortibility_score': 0.0}",25,26.32,chatty_score,1,06:04.8
5da975fb351fa2944d7a691a,5d9425fea9cf770a818c545f,2,2,5,1,4,"{'chatty_score': 4.33, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 41.65, 'comfortibility_score': 0.0}",15,41.65,friendliness_score,4,21:15.9
5da975fc351fa2944d7a691b,5da74704c2a44d9c0fc309b6,5,3,4,3,3,"{'chatty_score': 0.0, 'safety_score': 41.65, 'punctuality_score': 0.0, 'friendliness_score': 12.0, 'comfortibility_score': 4.66}",15,41.65,safety_score,2,21:16.8
5da975fd351fa2944d7a691c,5d94264da9cf770a818cd489,2,1,4,2,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 3.0, 'comfortibility_score': 27.650000000000002}",30,27.65,comfortibility_score,5,21:17.5
5da975ff351fa2944d7a691d,5d9426a3a9cf770a818d6815,4,2,2,1,1,"{'chatty_score': 24.310000000000002, 'safety_score': 0.33, 'punctuality_score': 83.63, 'friendliness_score': 92.30999999999999, 'comfortibility_score': 72.61999999999999}",25,92.31,friendliness_score,4,21:19.3
5da97613351fa2944d7a6929,5d942675a9cf770a818d189e,1,5,4,2,4,"{'chatty_score': 0.25, 'safety_score': 2, 'punctuality_score': 11.16, 'friendliness_score': 21.32, 'comfortibility_score': 9.0}",15,21.32,friendliness_score,4,21:39.0
5da97613351fa2944d7a692a,5d94267ea9cf770a818d289a,2,5,5,1,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 27.9, 'friendliness_score': 25.32, 'comfortibility_score': 0.0}",15,27.9,punctuality_score,3,21:39.6
5da97614351fa2944d7a692b,5d9426a3a9cf770a818d6801,1,1,4,5,3,"{'chatty_score': 13.6, 'safety_score': 62.5, 'punctuality_score': 0.5, 'friendliness_score': 66.5, 'comfortibility_score': 22.5}",25,66.5,friendliness_score,4,21:40.6
5da97638351fa2944d7a6937,5d942698a9cf770a818d5625,4,2,1,1,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0}",15,0,chatty_score,1,22:16.6
5da97639351fa2944d7a6938,5d94269ba9cf770a818d5aa7,5,3,2,4,5,"{'chatty_score': 0.5, 'safety_score': 0.0, 'punctuality_score': 0.5, 'friendliness_score': 13.5, 'comfortibility_score': 32}",10,32,comfortibility_score,5,22:17.2
5da97639351fa2944d7a6939,5d94275ea9cf770a818ea275,1,1,1,1,2,"{'chatty_score': 4.0, 'safety_score': 4.5, 'punctuality_score': 1.0, 'friendliness_score': 0, 'comfortibility_score': 0}",15,4.5,safety_score,2,22:17.8
5da9767f351fa2944d7a6945,5d9425cba9cf770a818c03a4,2,1,1,3,3,"{'chatty_score': 0.0, 'safety_score': 62.5, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 62.5}",15,62.5,safety_score,2,23:27.6
5da97680351fa2944d7a6946,5da746fec2a44d9c0fc2ffd9,4,3,2,5,1,"{'chatty_score': 62.5, 'safety_score': 0.0, 'punctuality_score': 4.5, 'friendliness_score': 0, 'comfortibility_score': 62.5}",30,62.5,chatty_score,1,23:28.3
5da97680351fa2944d7a6947,5d942717a9cf770a818e294b,3,2,4,1,3,"{'chatty_score': 0.0, 'safety_score': 32.0, 'punctuality_score': 0.0, 'friendliness_score': 0, 'comfortibility_score': 0.0}",10,32,safety_score,2,23:28.9
5da976ae351fa2944d7a695a,5d94264ba9cf770a818cd128,1,2,3,5,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.33, 'friendliness_score': 21.32, 'comfortibility_score': 7.78}",15,21.32,friendliness_score,4,24:14.4
5da976af351fa2944d7a695b,5da746eec2a44d9c0fc2e5f5,5,2,4,5,4,"{'chatty_score': 0.0, 'safety_score': 19.0, 'punctuality_score': 0.0, 'friendliness_score': 2.66, 'comfortibility_score': 12.66}",25,19,safety_score,2,24:15.3
5da976b0351fa2944d7a695c,5da746eac2a44d9c0fc2df60,3,3,4,5,1,"{'chatty_score': 9.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 40.97}",25,40.97,comfortibility_score,5,24:16.2
5da976b2351fa2944d7a695d,5d9426a5a9cf770a818d6b93,1,1,5,1,2,"{'chatty_score': 47.97, 'safety_score': 2.99, 'punctuality_score': 64.96000000000001, 'friendliness_score': 12.33, 'comfortibility_score': 104.96999999999998}",20,104.97,comfortibility_score,5,24:18.9
5da976fb351fa2944d7a6970,5d9425b5a9cf770a818be2a5,4,2,3,3,1,"{'chatty_score': 1.6, 'safety_score': 16.68, 'punctuality_score': 1.6500000000000001, 'friendliness_score': 0.0, 'comfortibility_score': 0.17}",15,16.68,safety_score,2,25:31.2
5da976fc351fa2944d7a6971,5da74683c2a44d9c0fc23500,2,2,2,1,1,"{'chatty_score': 4.800000000000001, 'safety_score': 0.0, 'punctuality_score': 2.66, 'friendliness_score': 0.0, 'comfortibility_score': 21.32}",30,21.32,comfortibility_score,5,25:32.0
5da976fc351fa2944d7a6972,5da74670c2a44d9c0fc213aa,5,3,3,1,1,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 1.32, 'friendliness_score': 1.37, 'comfortibility_score': 17.32}",15,17.32,comfortibility_score,5,25:32.9
5da976fe351fa2944d7a6973,5d9426afa9cf770a818d7d16,2,3,1,2,1,"{'chatty_score': 9.0, 'safety_score': 46.97, 'punctuality_score': 22.64, 'friendliness_score': 0.0, 'comfortibility_score': 34.31}",15,46.97,safety_score,2,25:34.1
5da97728351fa2944d7a697f,5d942685a9cf770a818d3514,2,1,4,1,2,"{'chatty_score': 0.0, 'safety_score': 0, 'punctuality_score': 2.0, 'friendliness_score': 27.35, 'comfortibility_score': 6.0}",15,27.35,friendliness_score,4,26:16.8
5da97729351fa2944d7a6980,5da74651c2a44d9c0fc1e049,1,1,3,1,1,"{'chatty_score': 0.0, 'safety_score': 4, 'punctuality_score': 0.0, 'friendliness_score': 11.61, 'comfortibility_score': 62.5}",15,62.5,comfortibility_score,5,26:17.5
5da9772a351fa2944d7a6981,5d9426e4a9cf770a818dd5d7,2,1,4,4,5,"{'chatty_score': 4.0, 'safety_score': 46.5, 'punctuality_score': 16.5, 'friendliness_score': 67.0, 'comfortibility_score': 2.0}",10,67,friendliness_score,4,26:18.7
5da9778d351fa2944d7a6994,5d942646a9cf770a818cc92a,2,1,3,1,2,"{'chatty_score': 1.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 9.0, 'comfortibility_score': 31.15}",15,31.15,comfortibility_score,5,27:57.7
5da9778e351fa2944d7a6995,5da74654c2a44d9c0fc1e5bd,1,4,4,2,5,"{'chatty_score': 0.0, 'safety_score': 2.99, 'punctuality_score': 1.26, 'friendliness_score': 41.65, 'comfortibility_score': 16.0}",20,41.65,friendliness_score,4,27:58.6
5da9778f351fa2944d7a6996,5da746abc2a44d9c0fc27818,3,5,3,5,3,"{'chatty_score': 0.0, 'safety_score': 2.66, 'punctuality_score': 1.26, 'friendliness_score': 0.0, 'comfortibility_score': 18.52}",10,18.52,comfortibility_score,5,27:59.4
5da97791351fa2944d7a6997,5d9426a6a9cf770a818d6df2,1,4,3,4,5,"{'chatty_score': 84.28999999999999, 'safety_score': 85.3, 'punctuality_score': 51.96, 'friendliness_score': 0.33, 'comfortibility_score': 114.6}",10,114.6,comfortibility_score,5,28:01.6
5da977a1351fa2944d7a69a3,5d9425eba9cf770a818c356a,3,1,2,2,1,"{'chatty_score': 32.0, 'safety_score': 8.97, 'punctuality_score': 3.66, 'friendliness_score': 0.0, 'comfortibility_score': 26.0}",15,32,chatty_score,1,28:17.0
5da977a1351fa2944d7a69a4,5da7464bc2a44d9c0fc1d6eb,5,2,1,1,4,"{'chatty_score': 0.0, 'safety_score': 14.950000000000001, 'punctuality_score': 3.66, 'friendliness_score': 32.0, 'comfortibility_score': 0.0}",15,32,friendliness_score,4,28:17.7
5da977a3351fa2944d7a69a5,5d9426a1a9cf770a818d64a6,3,4,1,4,1,"{'chatty_score': 63.0, 'safety_score': 118.0, 'punctuality_score': 135.0, 'friendliness_score': 28.0, 'comfortibility_score': 41.5}",20,135,punctuality_score,3,28:19.6
5da977b7351fa2944d7a69b1,5d942676a9cf770a818d1aba,5,2,3,3,4,"{'chatty_score': 0.0, 'safety_score': 14.0, 'punctuality_score': 0.0, 'friendliness_score': 0, 'comfortibility_score': 4.5}",15,14,safety_score,2,28:39.3
5da977b7351fa2944d7a69b2,5d94266aa9cf770a818d0590,5,4,2,1,4,"{'chatty_score': 4.0, 'safety_score': 0.0, 'punctuality_score': 2.0, 'friendliness_score': 0.0, 'comfortibility_score': 31.5}",20,31.5,comfortibility_score,5,28:39.9
5da977b8351fa2944d7a69b3,5d9426c5a9cf770a818da20b,3,4,3,5,2,"{'chatty_score': 62.5, 'safety_score': 0.0, 'punctuality_score': 2.5, 'friendliness_score': 13.5, 'comfortibility_score': 0.0}",30,62.5,chatty_score,1,28:40.5
5da97825351fa2944d7a69c6,5d942678a9cf770a818d1dd5,4,3,3,5,3,"{'chatty_score': 15.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 2.66, 'comfortibility_score': 0.0}",15,15,chatty_score,1,30:29.8
5da97826351fa2944d7a69c7,5da746e9c2a44d9c0fc2dd6d,3,4,4,4,4,"{'chatty_score': 2.66, 'safety_score': 0.0, 'punctuality_score': 35.3, 'friendliness_score': 25.65, 'comfortibility_score': 7.6499999999999995}",10,35.3,punctuality_score,3,30:30.7
5da97827351fa2944d7a69c8,5da74659c2a44d9c0fc1ed3b,4,1,5,4,5,"{'chatty_score': 19.77, 'safety_score': 0.33, 'punctuality_score': 9.0, 'friendliness_score': 13.32, 'comfortibility_score': 0.33}",30,19.77,chatty_score,1,30:31.5
5da9782c351fa2944d7a69c9,5d9426a2a9cf770a818d65f5,2,2,5,4,5,"{'chatty_score': 98.96, 'safety_score': 109.28999999999999, 'punctuality_score': 16.32, 'friendliness_score': 96.63999999999999, 'comfortibility_score': 141.92999999999998}",10,141.93,comfortibility_score,5,30:36.1
5da97854351fa2944d7a69dc,5d94266aa9cf770a818d059d,2,4,2,5,1,"{'chatty_score': 9.0, 'safety_score': 9.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 35.0}",15,35,comfortibility_score,5,31:16.8
5da97855351fa2944d7a69dd,5da74686c2a44d9c0fc239a6,3,1,3,4,3,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 9.0, 'friendliness_score': 6.85, 'comfortibility_score': 28.0}",30,28,comfortibility_score,5,31:17.6
5da97856351fa2944d7a69de,5d942669a9cf770a818d04b0,2,4,2,4,1,"{'chatty_score': 0.33, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 14.32, 'comfortibility_score': 14.299999999999999}",10,14.32,friendliness_score,4,31:18.4
5da97858351fa2944d7a69df,5d9426a1a9cf770a818d64d0,2,4,2,5,1,"{'chatty_score': 0.99, 'safety_score': 0.33, 'punctuality_score': 43.65, 'friendliness_score': 94.60999999999999, 'comfortibility_score': 170.61}",20,170.61,comfortibility_score,5,31:20.1
5da97870351fa2944d7a69f2,5d94268da9cf770a818d428d,1,5,5,3,3,"{'chatty_score': 56.32, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 21.32, 'comfortibility_score': 21.65}",15,56.32,chatty_score,1,31:44.6
5da97871351fa2944d7a69f3,5d94267ca9cf770a818d23d2,3,5,2,3,3,"{'chatty_score': 7.33, 'safety_score': 11.33, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 8.99}",15,11.33,safety_score,2,31:45.4
5da97872351fa2944d7a69f4,5d942699a9cf770a818d56f6,5,5,1,4,5,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 9.0, 'comfortibility_score': 0.0}",30,9,friendliness_score,4,31:46.1
5da97872351fa2944d7a69f5,5d942703a9cf770a818e07b7,1,5,3,1,1,"{'chatty_score': 0.33, 'safety_score': 6.99, 'punctuality_score': 2.66, 'friendliness_score': 0, 'comfortibility_score': 4.33}",15,6.99,safety_score,2,31:46.9
5da978bb351fa2944d7a6a08,5d94263fa9cf770a818cbd64,1,1,4,4,3,"{'chatty_score': 6.99, 'safety_score': 62.97, 'punctuality_score': 0.0, 'friendliness_score': 35.0, 'comfortibility_score': 2.66}",15,62.97,safety_score,2,32:59.5
5da978bc351fa2944d7a6a09,5d94269ca9cf770a818d5d0a,4,1,5,2,1,"{'chatty_score': 21.32, 'safety_score': 0.0, 'punctuality_score': 12.99, 'friendliness_score': 2.66, 'comfortibility_score': 0.0}",15,21.32,chatty_score,1,33:00.3
5da978bd351fa2944d7a6a0a,5da746bbc2a44d9c0fc291fa,3,5,3,3,1,"{'chatty_score': 4.66, 'safety_score': 0.0, 'punctuality_score': 0.33, 'friendliness_score': 28.33, 'comfortibility_score': 9.0}",15,28.33,friendliness_score,4,33:01.2
5da978bd351fa2944d7a6a0b,5d9426f3a9cf770a818decf9,1,2,2,1,5,"{'chatty_score': 9.32, 'safety_score': 41.65, 'punctuality_score': 17.32, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,41.65,safety_score,2,33:02.0
5da978ed351fa2944d7a6a1e,5d94267fa9cf770a818d2972,3,1,4,1,5,"{'chatty_score': 9.0, 'safety_score': 0.0, 'punctuality_score': 9.0, 'friendliness_score': 0.0, 'comfortibility_score': 20.44}",15,20.44,comfortibility_score,5,33:49.8
5da978ee351fa2944d7a6a1f,5da74692c2a44d9c0fc24e0e,2,4,4,3,5,"{'chatty_score': 9.0, 'safety_score': 7.12, 'punctuality_score': 9.76, 'friendliness_score': 0.0, 'comfortibility_score': 62.97}",20,62.97,comfortibility_score,5,33:50.7
5da978ef351fa2944d7a6a20,5da746f5c2a44d9c0fc2f1c7,5,2,2,1,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 9.0, 'friendliness_score': 18.4, 'comfortibility_score': 62.97}",30,62.97,comfortibility_score,5,33:51.6
5da978f1351fa2944d7a6a21,5d9426aaa9cf770a818d73c9,5,4,4,1,1,"{'chatty_score': 72.3, 'safety_score': 23.98, 'punctuality_score': 35.33, 'friendliness_score': 20.650000000000002, 'comfortibility_score': 16.0}",10,72.3,chatty_score,1,33:53.4
5da9798a351fa2944d7a6a34,5d94263ba9cf770a818cb665,1,1,2,3,4,"{'chatty_score': 26.65, 'safety_score': 12.66, 'punctuality_score': 21.32, 'friendliness_score': 2.66, 'comfortibility_score': 0}",15,26.65,chatty_score,1,36:26.1
5da9798a351fa2944d7a6a35,5d942674a9cf770a818d16b0,1,3,2,2,5,"{'chatty_score': 5.33, 'safety_score': 31.65, 'punctuality_score': 0.0, 'friendliness_score': 16, 'comfortibility_score': 9.0}",15,31.65,safety_score,2,36:26.9
5da9798b351fa2944d7a6a36,5da7469cc2a44d9c0fc25f17,2,3,2,1,5,"{'chatty_score': 7.99, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 17.0, 'comfortibility_score': 21.32}",30,21.32,comfortibility_score,5,36:27.7
5da9798c351fa2944d7a6a37,5d94278ea9cf770a818ee6ac,1,2,2,3,5,"{'chatty_score': 0.0, 'safety_score': 2.66, 'punctuality_score': 21.65, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",10,21.65,punctuality_score,3,36:28.5
5da9799e351fa2944d7a6a4a,5d942682a9cf770a818d2f42,1,3,2,1,4,"{'chatty_score': 35.0, 'safety_score': 2.66, 'punctuality_score': 0.0, 'friendliness_score': 17.32, 'comfortibility_score': 35.0}",15,35,chatty_score,1,36:46.2
5da9799f351fa2944d7a6a4b,5d942660a9cf770a818cf5d7,4,1,2,3,5,"{'chatty_score': 28.349999999999998, 'safety_score': 0.0, 'punctuality_score': 12.66, 'friendliness_score': 21.32, 'comfortibility_score': 4.5}",25,28.35,chatty_score,1,36:47.0
5da9799f351fa2944d7a6a4c,5da7466bc2a44d9c0fc20c0e,2,2,1,5,5,"{'chatty_score': 34.129999999999995, 'safety_score': 22.48, 'punctuality_score': 31.65, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,34.13,chatty_score,1,36:47.8
5da979a1351fa2944d7a6a4d,5d9426c4a9cf770a818da040,3,4,5,1,4,"{'chatty_score': 41.98, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 54.64, 'comfortibility_score': 32.99}",15,54.64,friendliness_score,4,36:49.1
5da979b3351fa2944d7a6a59,5d9425b5a9cf770a818be279,2,3,4,4,3,"{'chatty_score': 0.0, 'safety_score': 0.5, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 8.0}",15,8,comfortibility_score,5,37:07.2
5da979b3351fa2944d7a6a5a,5da746efc2a44d9c0fc2e810,3,3,5,1,1,"{'chatty_score': 22.05, 'safety_score': 32.0, 'punctuality_score': 10.28, 'friendliness_score': 8.0, 'comfortibility_score': 62.5}",20,62.5,comfortibility_score,5,37:07.9
5da979b5351fa2944d7a6a5b,5d9426bca9cf770a818d9296,1,3,2,3,3,"{'chatty_score': 8.5, 'safety_score': 0.5, 'punctuality_score': 82.0, 'friendliness_score': 0.0, 'comfortibility_score': 17.5}",20,82,punctuality_score,3,37:09.5
5da979d7351fa2944d7a6a67,5d942630a9cf770a818ca4db,1,2,1,4,3,"{'chatty_score': 13.5, 'safety_score': 62.5, 'punctuality_score': 0.0, 'friendliness_score': 0.5, 'comfortibility_score': 0.0}",15,62.5,safety_score,2,37:43.8
5da979d9351fa2944d7a6a68,5da746adc2a44d9c0fc27a1b,3,3,4,5,2,"{'chatty_score': 13.5, 'safety_score': 4.0, 'punctuality_score': 40, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",30,40,punctuality_score,3,37:45.2
5da979d9351fa2944d7a6a69,5d9426e4a9cf770a818dd6cb,4,3,3,1,3,"{'chatty_score': 0.0, 'safety_score': 13.5, 'punctuality_score': 8.0, 'friendliness_score': 1.0, 'comfortibility_score': 76.0}",10,76,comfortibility_score,5,37:45.8
5da97a20351fa2944d7a6a75,5d9425caa9cf770a818c01de,2,3,3,1,4,"{'chatty_score': 0.0, 'safety_score': 0.0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 13.5}",15,13.5,comfortibility_score,5,38:56.4
5da97a20351fa2944d7a6a76,5d94266aa9cf770a818d05e2,1,2,1,2,3,"{'chatty_score': 41.0, 'safety_score': 0.0, 'punctuality_score': 9.0, 'friendliness_score': 0, 'comfortibility_score': 1.0}",15,41,chatty_score,1,38:56.9
5da97a21351fa2944d7a6a77,5d94278fa9cf770a818ee8b4,4,4,4,3,3,"{'chatty_score': 22.5, 'safety_score': 0.0, 'punctuality_score': 22.5, 'friendliness_score': 0, 'comfortibility_score': 0.5}",30,22.5,chatty_score,1,38:57.6
5da97a8d351fa2944d7a6a8a,5d9425fba9cf770a818c4ef1,1,3,5,5,1,"{'chatty_score': 4.5, 'safety_score': 0.0, 'punctuality_score': 4.41, 'friendliness_score': 2.66, 'comfortibility_score': 1.87}",15,4.5,chatty_score,1,40:45.5
5da97a8e351fa2944d7a6a8b,5d94268fa9cf770a818d4541,3,4,5,3,5,"{'chatty_score': 0.0, 'safety_score': 7.199999999999999, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 10.27}",20,10.27,comfortibility_score,5,40:46.2
5da97a8f351fa2944d7a6a8c,5da74681c2a44d9c0fc23198,4,5,5,2,1,"{'chatty_score': 0.0, 'safety_score': 41.65, 'punctuality_score': 1.8, 'friendliness_score': 0.17, 'comfortibility_score': 6.99}",10,41.65,safety_score,2,40:47.1
5da97a90351fa2944d7a6a8d,5d9426bfa9cf770a818d97d3,5,5,4,1,1,"{'chatty_score': 0.33, 'safety_score': 0.33, 'punctuality_score': 21.32, 'friendliness_score': 5.32, 'comfortibility_score': 0.33}",20,21.32,punctuality_score,3,40:48.4
5da97abc351fa2944d7a6aa0,5d942688a9cf770a818d3a19,3,5,5,4,2,"{'chatty_score': 1.12, 'safety_score': 16.86, 'punctuality_score': 0.0, 'friendliness_score': 2.66, 'comfortibility_score': 46.24}",15,46.24,comfortibility_score,5,41:32.7
5da97abd351fa2944d7a6aa1,5da74687c2a44d9c0fc23a7a,3,4,2,1,2,"{'chatty_score': 46.31, 'safety_score': 42.0, 'punctuality_score': 9.0, 'friendliness_score': 0.0, 'comfortibility_score': 11.24}",10,46.31,chatty_score,1,41:33.5
5da97abe351fa2944d7a6aa2,5d94268da9cf770a818d4297,5,4,1,2,5,"{'chatty_score': 2.33, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 36.22, 'comfortibility_score': 35.0}",20,36.22,friendliness_score,4,41:34.3
5da97ac0351fa2944d7a6aa3,5d9426a8a9cf770a818d711c,5,5,3,1,5,"{'chatty_score': 74.97, 'safety_score': 68.64, 'punctuality_score': 62.97, 'friendliness_score': 5.66, 'comfortibility_score': 66.32}",20,74.97,chatty_score,1,41:37.0
5da97b4e351fa2944d7a6ab6,5d942691a9cf770a818d48b2,2,3,1,5,3,"{'chatty_score': 0.17, 'safety_score': 0.0, 'punctuality_score': 6.99, 'friendliness_score': 31.65, 'comfortibility_score': 0.0}",15,31.65,friendliness_score,4,43:58.8
5da97b4f351fa2944d7a6ab7,5da746adc2a44d9c0fc27a31,4,2,2,5,1,"{'chatty_score': 21.32, 'safety_score': 12.66, 'punctuality_score': 32.66, 'friendliness_score': 0.0, 'comfortibility_score': 21.32}",20,32.66,punctuality_score,3,43:59.8
5da97b50351fa2944d7a6ab8,5da746fec2a44d9c0fc30002,1,1,1,3,5,"{'chatty_score': 0.0, 'safety_score': 4.0, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 41.65}",20,41.65,comfortibility_score,5,44:00.7
5da97b52351fa2944d7a6ab9,5d9426c9a9cf770a818da7f2,5,2,5,1,2,"{'chatty_score': 0.0, 'safety_score': 44.64, 'punctuality_score': 88.3, 'friendliness_score': 24.32, 'comfortibility_score': 0.0}",30,88.3,punctuality_score,3,44:02.1
5da97ba6351fa2944d7a6acc,5d942682a9cf770a818d2ec4,2,3,2,3,4,"{'chatty_score': 0.5, 'safety_score': 30.97, 'punctuality_score': 16.0, 'friendliness_score': 27.990000000000002, 'comfortibility_score': 15.99}",15,30.97,safety_score,2,45:26.2
5da97ba7351fa2944d7a6acd,5da74659c2a44d9c0fc1ed34,2,3,4,3,5,"{'chatty_score': 7.49, 'safety_score': 41.65, 'punctuality_score': 0.33, 'friendliness_score': 0.0, 'comfortibility_score': 34.190000000000005}",15,41.65,safety_score,2,45:27.0
5da97ba7351fa2944d7a6ace,5d94267fa9cf770a818d2925,5,4,2,2,4,"{'chatty_score': 2.33, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 21.32, 'comfortibility_score': 21.200000000000003}",20,21.32,friendliness_score,4,45:27.8
5da97baa351fa2944d7a6acf,5d9426b3a9cf770a818d83b6,4,1,5,3,1,"{'chatty_score': 5.16, 'safety_score': 37.32, 'punctuality_score': 16.0, 'friendliness_score': 31.65, 'comfortibility_score': 87.95}",15,87.95,comfortibility_score,5,45:30.0
